2019-10-23 16:40:18 status half-installed iputils-ping:armel 3:20161105-1
2019-10-23 16:40:18 status unpacked iputils-ping:armel 3:20161105-1
2019-10-23 16:40:18 status unpacked iputils-ping:armel 3:20161105-1
2019-10-23 16:40:18 install libisc-export160:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 status half-installed libisc-export160:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 status unpacked libisc-export160:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 status unpacked libisc-export160:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 install libdns-export162:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 status half-installed libdns-export162:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 status unpacked libdns-export162:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:18 status unpacked libdns-export162:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:19 install isc-dhcp-client:armel <none> 4.3.5-3+deb9u1
2019-10-23 16:40:19 status half-installed isc-dhcp-client:armel 4.3.5-3+deb9u1
2019-10-23 16:40:19 status unpacked isc-dhcp-client:armel 4.3.5-3+deb9u1
2019-10-23 16:40:19 status unpacked isc-dhcp-client:armel 4.3.5-3+deb9u1
2019-10-23 16:40:19 install kmod:armel <none> 23-2
2019-10-23 16:40:19 status half-installed kmod:armel 23-2
2019-10-23 16:40:19 status unpacked kmod:armel 23-2
2019-10-23 16:40:19 status unpacked kmod:armel 23-2
2019-10-23 16:40:19 install libslang2:armel <none> 2.3.1-5
2019-10-23 16:40:19 status half-installed libslang2:armel 2.3.1-5
2019-10-23 16:40:19 status unpacked libslang2:armel 2.3.1-5
2019-10-23 16:40:19 status unpacked libslang2:armel 2.3.1-5
2019-10-23 16:40:19 install libnewt0.52:armel <none> 0.52.19-1+b1
2019-10-23 16:40:19 status half-installed libnewt0.52:armel 0.52.19-1+b1
2019-10-23 16:40:20 status unpacked libnewt0.52:armel 0.52.19-1+b1
2019-10-23 16:40:20 status unpacked libnewt0.52:armel 0.52.19-1+b1
2019-10-23 16:40:20 install libpopt0:armel <none> 1.16-10+b2
2019-10-23 16:40:20 status half-installed libpopt0:armel 1.16-10+b2
2019-10-23 16:40:20 status unpacked libpopt0:armel 1.16-10+b2
2019-10-23 16:40:20 status unpacked libpopt0:armel 1.16-10+b2
2019-10-23 16:40:20 install readline-common:all <none> 7.0-3
2019-10-23 16:40:20 status half-installed readline-common:all 7.0-3
2019-10-23 16:40:20 status unpacked readline-common:all 7.0-3
2019-10-23 16:40:20 status unpacked readline-common:all 7.0-3
2019-10-23 16:40:20 install libreadline7:armel <none> 7.0-3
2019-10-23 16:40:20 status half-installed libreadline7:armel 7.0-3
2019-10-23 16:40:20 status unpacked libreadline7:armel 7.0-3
2019-10-23 16:40:20 status unpacked libreadline7:armel 7.0-3
2019-10-23 16:40:20 install nano:armel <none> 2.7.4-1
2019-10-23 16:40:20 status half-installed nano:armel 2.7.4-1
2019-10-23 16:40:21 status unpacked nano:armel 2.7.4-1
2019-10-23 16:40:21 status unpacked nano:armel 2.7.4-1
2019-10-23 16:40:21 install xxd:armel <none> 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 status half-installed xxd:armel 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 status unpacked xxd:armel 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 status unpacked xxd:armel 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 install vim-common:all <none> 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 status half-installed vim-common:all 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 status unpacked vim-common:all 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 status unpacked vim-common:all 2:8.0.0197-4+deb9u3
2019-10-23 16:40:21 install libgmp10:armel <none> 2:6.1.2+dfsg-1
2019-10-23 16:40:21 status half-installed libgmp10:armel 2:6.1.2+dfsg-1
2019-10-23 16:40:22 status unpacked libgmp10:armel 2:6.1.2+dfsg-1
2019-10-23 16:40:22 status unpacked libgmp10:armel 2:6.1.2+dfsg-1
2019-10-23 16:40:22 install libhogweed4:armel <none> 3.3-1+b2
2019-10-23 16:40:22 status half-installed libhogweed4:armel 3.3-1+b2
2019-10-23 16:40:22 status unpacked libhogweed4:armel 3.3-1+b2
2019-10-23 16:40:22 status unpacked libhogweed4:armel 3.3-1+b2
2019-10-23 16:40:22 install libffi6:armel <none> 3.2.1-6
2019-10-23 16:40:22 status half-installed libffi6:armel 3.2.1-6
2019-10-23 16:40:22 status unpacked libffi6:armel 3.2.1-6
2019-10-23 16:40:22 status unpacked libffi6:armel 3.2.1-6
2019-10-23 16:40:22 install libp11-kit0:armel <none> 0.23.3-2
2019-10-23 16:40:22 status half-installed libp11-kit0:armel 0.23.3-2
2019-10-23 16:40:22 status unpacked libp11-kit0:armel 0.23.3-2
2019-10-23 16:40:22 status unpacked libp11-kit0:armel 0.23.3-2
2019-10-23 16:40:23 install libtasn1-6:armel <none> 4.10-1.1+deb9u1
2019-10-23 16:40:23 status half-installed libtasn1-6:armel 4.10-1.1+deb9u1
2019-10-23 16:40:23 status unpacked libtasn1-6:armel 4.10-1.1+deb9u1
2019-10-23 16:40:23 status unpacked libtasn1-6:armel 4.10-1.1+deb9u1
2019-10-23 16:40:23 install libgnutls30:armel <none> 3.5.8-5+deb9u4
2019-10-23 16:40:23 status half-installed libgnutls30:armel 3.5.8-5+deb9u4
2019-10-23 16:40:23 status unpacked libgnutls30:armel 3.5.8-5+deb9u4
2019-10-23 16:40:23 status unpacked libgnutls30:armel 3.5.8-5+deb9u4
2019-10-23 16:40:23 install libunistring0:armel <none> 0.9.6+really0.9.3-0.1
2019-10-23 16:40:23 status half-installed libunistring0:armel 0.9.6+really0.9.3-0.1
2019-10-23 16:40:23 status unpacked libunistring0:armel 0.9.6+really0.9.3-0.1
2019-10-23 16:40:23 status unpacked libunistring0:armel 0.9.6+really0.9.3-0.1
2019-10-23 16:40:24 install libidn2-0:armel <none> 0.16-1+deb9u1
2019-10-23 16:40:24 status half-installed libidn2-0:armel 0.16-1+deb9u1
2019-10-23 16:40:24 status unpacked libidn2-0:armel 0.16-1+deb9u1
2019-10-23 16:40:24 status unpacked libidn2-0:armel 0.16-1+deb9u1
2019-10-23 16:40:24 install libpsl5:armel <none> 0.17.0-3
2019-10-23 16:40:24 status half-installed libpsl5:armel 0.17.0-3
2019-10-23 16:40:24 status unpacked libpsl5:armel 0.17.0-3
2019-10-23 16:40:24 status unpacked libpsl5:armel 0.17.0-3
2019-10-23 16:40:24 install wget:armel <none> 1.18-5+deb9u3
2019-10-23 16:40:24 status half-installed wget:armel 1.18-5+deb9u3
2019-10-23 16:40:24 status unpacked wget:armel 1.18-5+deb9u3
2019-10-23 16:40:24 status unpacked wget:armel 1.18-5+deb9u3
2019-10-23 16:40:25 install whiptail:armel <none> 0.52.19-1+b1
2019-10-23 16:40:25 status half-installed whiptail:armel 0.52.19-1+b1
2019-10-23 16:40:25 status unpacked whiptail:armel 0.52.19-1+b1
2019-10-23 16:40:25 status unpacked whiptail:armel 0.52.19-1+b1
2019-10-23 16:40:25 install libgeoip1:armel <none> 1.6.9-4
2019-10-23 16:40:25 status half-installed libgeoip1:armel 1.6.9-4
2019-10-23 16:40:25 status unpacked libgeoip1:armel 1.6.9-4
2019-10-23 16:40:25 status unpacked libgeoip1:armel 1.6.9-4
2019-10-23 16:40:25 install libicu57:armel <none> 57.1-6+deb9u3
2019-10-23 16:40:25 status half-installed libicu57:armel 57.1-6+deb9u3
2019-10-23 16:40:28 status unpacked libicu57:armel 57.1-6+deb9u3
2019-10-23 16:40:28 status unpacked libicu57:armel 57.1-6+deb9u3
2019-10-23 16:40:28 install libxml2:armel <none> 2.9.4+dfsg1-2.2+deb9u2
2019-10-23 16:40:28 status half-installed libxml2:armel 2.9.4+dfsg1-2.2+deb9u2
2019-10-23 16:40:28 status unpacked libxml2:armel 2.9.4+dfsg1-2.2+deb9u2
2019-10-23 16:40:28 status unpacked libxml2:armel 2.9.4+dfsg1-2.2+deb9u2
2019-10-23 16:40:28 install libisc160:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:28 status half-installed libisc160:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status unpacked libisc160:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status unpacked libisc160:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 install libdns162:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status half-installed libdns162:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status unpacked libdns162:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status unpacked libdns162:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 install libisccc140:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status half-installed libisccc140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status unpacked libisccc140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status unpacked libisccc140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 install libisccfg140:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:29 status half-installed libisccfg140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked libisccfg140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked libisccfg140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 install libbind9-140:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status half-installed libbind9-140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked libbind9-140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked libbind9-140:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 install liblwres141:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status half-installed liblwres141:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked liblwres141:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked liblwres141:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 install bind9-host:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status half-installed bind9-host:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked bind9-host:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:30 status unpacked bind9-host:armel 1:9.10.3.dfsg.P4-12.3+deb9u5
2019-10-23 16:40:31 install libglib2.0-0:armel <none> 2.50.3-2+deb9u1
2019-10-23 16:40:31 status half-installed libglib2.0-0:armel 2.50.3-2+deb9u1
2019-10-23 16:40:31 status unpacked libglib2.0-0:armel 2.50.3-2+deb9u1
2019-10-23 16:40:31 status unpacked libglib2.0-0:armel 2.50.3-2+deb9u1
2019-10-23 16:40:31 install libjpeg62-turbo:armel <none> 1:1.5.1-2
2019-10-23 16:40:31 status half-installed libjpeg62-turbo:armel 1:1.5.1-2
2019-10-23 16:40:31 status unpacked libjpeg62-turbo:armel 1:1.5.1-2
2019-10-23 16:40:31 status unpacked libjpeg62-turbo:armel 1:1.5.1-2
2019-10-23 16:40:31 install libgrx-3.0-2:armel <none> 3.1.1
2019-10-23 16:40:31 status half-installed libgrx-3.0-2:armel 3.1.1
2019-10-23 16:40:31 status unpacked libgrx-3.0-2:armel 3.1.1
2019-10-23 16:40:31 status unpacked libgrx-3.0-2:armel 3.1.1
2019-10-23 16:40:32 install libgudev-1.0-0:armel <none> 230-3
2019-10-23 16:40:32 status half-installed libgudev-1.0-0:armel 230-3
2019-10-23 16:40:32 status unpacked libgudev-1.0-0:armel 230-3
2019-10-23 16:40:32 status unpacked libgudev-1.0-0:armel 230-3
2019-10-23 16:40:32 install ev3devkit-data:all <none> 0.5.3.1
2019-10-23 16:40:32 status half-installed ev3devkit-data:all 0.5.3.1
2019-10-23 16:40:32 status unpacked ev3devkit-data:all 0.5.3.1
2019-10-23 16:40:32 status unpacked ev3devkit-data:all 0.5.3.1
2019-10-23 16:40:32 install libevdev2:armel <none> 1.5.6+dfsg-1
2019-10-23 16:40:32 status half-installed libevdev2:armel 1.5.6+dfsg-1
2019-10-23 16:40:32 status unpacked libevdev2:armel 1.5.6+dfsg-1
2019-10-23 16:40:32 status unpacked libevdev2:armel 1.5.6+dfsg-1
2019-10-23 16:40:32 install libmtdev1:armel <none> 1.1.5-1+b1
2019-10-23 16:40:32 status half-installed libmtdev1:armel 1.1.5-1+b1
2019-10-23 16:40:32 status unpacked libmtdev1:armel 1.1.5-1+b1
2019-10-23 16:40:32 status unpacked libmtdev1:armel 1.1.5-1+b1
2019-10-23 16:40:32 install libwacom-common:all <none> 0.22-1
2019-10-23 16:40:32 status half-installed libwacom-common:all 0.22-1
2019-10-23 16:40:33 status unpacked libwacom-common:all 0.22-1
2019-10-23 16:40:33 status unpacked libwacom-common:all 0.22-1
2019-10-23 16:40:33 install libwacom2:armel <none> 0.22-1+b1
2019-10-23 16:40:33 status half-installed libwacom2:armel 0.22-1+b1
2019-10-23 16:40:33 status unpacked libwacom2:armel 0.22-1+b1
2019-10-23 16:40:33 status unpacked libwacom2:armel 0.22-1+b1
2019-10-23 16:40:33 install libinput-bin:armel <none> 1.6.3-1
2019-10-23 16:40:33 status half-installed libinput-bin:armel 1.6.3-1
2019-10-23 16:40:33 status unpacked libinput-bin:armel 1.6.3-1
2019-10-23 16:40:33 status unpacked libinput-bin:armel 1.6.3-1
2019-10-23 16:40:33 install libinput10:armel <none> 1.6.3-1
2019-10-23 16:40:33 status half-installed libinput10:armel 1.6.3-1
2019-10-23 16:40:33 status unpacked libinput10:armel 1.6.3-1
2019-10-23 16:40:33 status unpacked libinput10:armel 1.6.3-1
2019-10-23 16:40:33 install libxkbcommon0:armel <none> 0.7.1-2~deb9u1
2019-10-23 16:40:33 status half-installed libxkbcommon0:armel 0.7.1-2~deb9u1
2019-10-23 16:40:34 status unpacked libxkbcommon0:armel 0.7.1-2~deb9u1
2019-10-23 16:40:34 status unpacked libxkbcommon0:armel 0.7.1-2~deb9u1
2019-10-23 16:40:34 install libgrx-3.0-2-plugin-linuxfb:armel <none> 3.1.1
2019-10-23 16:40:34 status half-installed libgrx-3.0-2-plugin-linuxfb:armel 3.1.1
2019-10-23 16:40:34 status unpacked libgrx-3.0-2-plugin-linuxfb:armel 3.1.1
2019-10-23 16:40:34 status unpacked libgrx-3.0-2-plugin-linuxfb:armel 3.1.1
2019-10-23 16:40:34 install libev3devkit-0.5-0:armel <none> 0.5.3.1
2019-10-23 16:40:34 status half-installed libev3devkit-0.5-0:armel 0.5.3.1
2019-10-23 16:40:34 status unpacked libev3devkit-0.5-0:armel 0.5.3.1
2019-10-23 16:40:34 status unpacked libev3devkit-0.5-0:armel 0.5.3.1
2019-10-23 16:40:34 install libdbus-1-3:armel <none> 1.10.28-0+deb9u1
2019-10-23 16:40:34 status half-installed libdbus-1-3:armel 1.10.28-0+deb9u1
2019-10-23 16:40:34 status unpacked libdbus-1-3:armel 1.10.28-0+deb9u1
2019-10-23 16:40:34 status unpacked libdbus-1-3:armel 1.10.28-0+deb9u1
2019-10-23 16:40:34 install dbus:armel <none> 1.10.28-0+deb9u1
2019-10-23 16:40:34 status half-installed dbus:armel 1.10.28-0+deb9u1
2019-10-23 16:40:35 status unpacked dbus:armel 1.10.28-0+deb9u1
2019-10-23 16:40:35 status unpacked dbus:armel 1.10.28-0+deb9u1
2019-10-23 16:40:35 install connman:armel <none> 1.36-1ev3dev2
2019-10-23 16:40:35 status half-installed connman:armel 1.36-1ev3dev2
2019-10-23 16:40:35 status unpacked connman:armel 1.36-1ev3dev2
2019-10-23 16:40:35 status unpacked connman:armel 1.36-1ev3dev2
2019-10-23 16:40:35 install bluez:armel <none> 5.43-2+deb9u1
2019-10-23 16:40:35 status half-installed bluez:armel 5.43-2+deb9u1
2019-10-23 16:40:37 status unpacked bluez:armel 5.43-2+deb9u1
2019-10-23 16:40:37 status unpacked bluez:armel 5.43-2+deb9u1
2019-10-23 16:40:37 install brickman:armel <none> 0.10.2
2019-10-23 16:40:37 status half-installed brickman:armel 0.10.2
2019-10-23 16:40:37 status unpacked brickman:armel 0.10.2
2019-10-23 16:40:37 status unpacked brickman:armel 0.10.2
2019-10-23 16:40:37 install libmagic-mgc:armel <none> 1:5.30-1+deb9u2
2019-10-23 16:40:37 status half-installed libmagic-mgc:armel 1:5.30-1+deb9u2
2019-10-23 16:40:37 status unpacked libmagic-mgc:armel 1:5.30-1+deb9u2
2019-10-23 16:40:37 status unpacked libmagic-mgc:armel 1:5.30-1+deb9u2
2019-10-23 16:40:37 install libmagic1:armel <none> 1:5.30-1+deb9u2
2019-10-23 16:40:37 status half-installed libmagic1:armel 1:5.30-1+deb9u2
2019-10-23 16:40:37 status unpacked libmagic1:armel 1:5.30-1+deb9u2
2019-10-23 16:40:37 status unpacked libmagic1:armel 1:5.30-1+deb9u2
2019-10-23 16:40:38 install file:armel <none> 1:5.30-1+deb9u2
2019-10-23 16:40:38 status half-installed file:armel 1:5.30-1+deb9u2
2019-10-23 16:40:38 status unpacked file:armel 1:5.30-1+deb9u2
2019-10-23 16:40:38 status unpacked file:armel 1:5.30-1+deb9u2
2019-10-23 16:40:38 install less:armel <none> 481-2.1
2019-10-23 16:40:38 status half-installed less:armel 481-2.1
2019-10-23 16:40:38 status unpacked less:armel 481-2.1
2019-10-23 16:40:38 status unpacked less:armel 481-2.1
2019-10-23 16:40:38 install libc-l10n:all <none> 2.24-11+deb9u4
2019-10-23 16:40:38 status half-installed libc-l10n:all 2.24-11+deb9u4
2019-10-23 16:40:38 status unpacked libc-l10n:all 2.24-11+deb9u4
2019-10-23 16:40:38 status unpacked libc-l10n:all 2.24-11+deb9u4
2019-10-23 16:40:39 install libgpm2:armel <none> 1.20.4-6.2+b1
2019-10-23 16:40:39 status half-installed libgpm2:armel 1.20.4-6.2+b1
2019-10-23 16:40:39 status unpacked libgpm2:armel 1.20.4-6.2+b1
2019-10-23 16:40:39 status unpacked libgpm2:armel 1.20.4-6.2+b1
2019-10-23 16:40:39 install libsasl2-modules-db:armel <none> 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 status half-installed libsasl2-modules-db:armel 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 status unpacked libsasl2-modules-db:armel 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 status unpacked libsasl2-modules-db:armel 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 install libsasl2-2:armel <none> 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 status half-installed libsasl2-2:armel 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 status unpacked libsasl2-2:armel 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 status unpacked libsasl2-2:armel 2.1.27~101-g0780600+dfsg-3
2019-10-23 16:40:39 install libldap-common:all <none> 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:39 status half-installed libldap-common:all 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:39 status unpacked libldap-common:all 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:39 status unpacked libldap-common:all 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:39 install libldap-2.4-2:armel <none> 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:39 status half-installed libldap-2.4-2:armel 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:40 status unpacked libldap-2.4-2:armel 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:40 status unpacked libldap-2.4-2:armel 2.4.44+dfsg-5+deb9u3
2019-10-23 16:40:40 install libpam-systemd:armel <none> 232-25+deb9u12
2019-10-23 16:40:40 status half-installed libpam-systemd:armel 232-25+deb9u12
2019-10-23 16:40:40 status unpacked libpam-systemd:armel 232-25+deb9u12
2019-10-23 16:40:40 status unpacked libpam-systemd:armel 232-25+deb9u12
2019-10-23 16:40:40 install locales:all <none> 2.24-11+deb9u4
2019-10-23 16:40:40 status half-installed locales:all 2.24-11+deb9u4
2019-10-23 16:40:41 status unpacked locales:all 2.24-11+deb9u4
2019-10-23 16:40:41 status unpacked locales:all 2.24-11+deb9u4
2019-10-23 16:40:41 install libasound2-data:all <none> 1.1.3-5
2019-10-23 16:40:41 status half-installed libasound2-data:all 1.1.3-5
2019-10-23 16:40:41 status unpacked libasound2-data:all 1.1.3-5
2019-10-23 16:40:41 status unpacked libasound2-data:all 1.1.3-5
2019-10-23 16:40:42 install libasound2:armel <none> 1.1.3-5
2019-10-23 16:40:42 status half-installed libasound2:armel 1.1.3-5
2019-10-23 16:40:42 status unpacked libasound2:armel 1.1.3-5
2019-10-23 16:40:42 status unpacked libasound2:armel 1.1.3-5
2019-10-23 16:40:42 install libgomp1:armel <none> 6.3.0-18+deb9u1
2019-10-23 16:40:42 status half-installed libgomp1:armel 6.3.0-18+deb9u1
2019-10-23 16:40:42 status unpacked libgomp1:armel 6.3.0-18+deb9u1
2019-10-23 16:40:42 status unpacked libgomp1:armel 6.3.0-18+deb9u1
2019-10-23 16:40:42 install libfftw3-single3:armel <none> 3.3.5-3
2019-10-23 16:40:42 status half-installed libfftw3-single3:armel 3.3.5-3
2019-10-23 16:40:42 status unpacked libfftw3-single3:armel 3.3.5-3
2019-10-23 16:40:42 status unpacked libfftw3-single3:armel 3.3.5-3
2019-10-23 16:40:43 install libsamplerate0:armel <none> 0.1.8-8+b2
2019-10-23 16:40:43 status half-installed libsamplerate0:armel 0.1.8-8+b2
2019-10-23 16:40:43 status unpacked libsamplerate0:armel 0.1.8-8+b2
2019-10-23 16:40:43 status unpacked libsamplerate0:armel 0.1.8-8+b2
2019-10-23 16:40:43 install alsa-utils:armel <none> 1.1.3-1
2019-10-23 16:40:43 status half-installed alsa-utils:armel 1.1.3-1
2019-10-23 16:40:43 status unpacked alsa-utils:armel 1.1.3-1
2019-10-23 16:40:43 status unpacked alsa-utils:armel 1.1.3-1
2019-10-23 16:40:44 install libavahi-common-data:armel <none> 0.6.32-2
2019-10-23 16:40:44 status half-installed libavahi-common-data:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked libavahi-common-data:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked libavahi-common-data:armel 0.6.32-2
2019-10-23 16:40:44 install libavahi-common3:armel <none> 0.6.32-2
2019-10-23 16:40:44 status half-installed libavahi-common3:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked libavahi-common3:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked libavahi-common3:armel 0.6.32-2
2019-10-23 16:40:44 install libavahi-core7:armel <none> 0.6.32-2
2019-10-23 16:40:44 status half-installed libavahi-core7:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked libavahi-core7:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked libavahi-core7:armel 0.6.32-2
2019-10-23 16:40:44 install avahi-daemon:armel <none> 0.6.32-2
2019-10-23 16:40:44 status half-installed avahi-daemon:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked avahi-daemon:armel 0.6.32-2
2019-10-23 16:40:44 status unpacked avahi-daemon:armel 0.6.32-2
2019-10-23 16:40:45 install beep:armel <none> 1.3-4+deb9u1
2019-10-23 16:40:45 status half-installed beep:armel 1.3-4+deb9u1
2019-10-23 16:40:45 status unpacked beep:armel 1.3-4+deb9u1
2019-10-23 16:40:45 status unpacked beep:armel 1.3-4+deb9u1
2019-10-23 16:40:45 install brickd:armel <none> 1.2.1
2019-10-23 16:40:45 status half-installed brickd:armel 1.2.1
2019-10-23 16:40:45 status unpacked brickd:armel 1.2.1
2019-10-23 16:40:45 status unpacked brickd:armel 1.2.1
2019-10-23 16:40:45 install console-runner:armel <none> 1.4.1
2019-10-23 16:40:45 status half-installed console-runner:armel 1.4.1
2019-10-23 16:40:45 status unpacked console-runner:armel 1.4.1
2019-10-23 16:40:45 status unpacked console-runner:armel 1.4.1
2019-10-23 16:40:45 install brickrun:armel <none> 1.2.1
2019-10-23 16:40:45 status half-installed brickrun:armel 1.2.1
2019-10-23 16:40:45 status unpacked brickrun:armel 1.2.1
2019-10-23 16:40:45 status unpacked brickrun:armel 1.2.1
2019-10-23 16:40:45 install openssl:armel <none> 1.1.0l-1~deb9u1
2019-10-23 16:40:45 status half-installed openssl:armel 1.1.0l-1~deb9u1
2019-10-23 16:40:46 status unpacked openssl:armel 1.1.0l-1~deb9u1
2019-10-23 16:40:46 status unpacked openssl:armel 1.1.0l-1~deb9u1
2019-10-23 16:40:46 install ca-certificates:all <none> 20161130+nmu1+deb9u1
2019-10-23 16:40:46 status half-installed ca-certificates:all 20161130+nmu1+deb9u1
2019-10-23 16:40:46 status unpacked ca-certificates:all 20161130+nmu1+deb9u1
2019-10-23 16:40:46 status unpacked ca-certificates:all 20161130+nmu1+deb9u1
2019-10-23 16:40:46 install conspy:armel <none> 1.14-1+b1
2019-10-23 16:40:46 status half-installed conspy:armel 1.14-1+b1
2019-10-23 16:40:46 status unpacked conspy:armel 1.14-1+b1
2019-10-23 16:40:46 status unpacked conspy:armel 1.14-1+b1
2019-10-23 16:40:46 install libnghttp2-14:armel <none> 1.18.1-1+deb9u1
2019-10-23 16:40:46 status half-installed libnghttp2-14:armel 1.18.1-1+deb9u1
2019-10-23 16:40:46 status unpacked libnghttp2-14:armel 1.18.1-1+deb9u1
2019-10-23 16:40:46 status unpacked libnghttp2-14:armel 1.18.1-1+deb9u1
2019-10-23 16:40:47 install librtmp1:armel <none> 2.4+20151223.gitfa8646d.1-1+b1
2019-10-23 16:40:47 status half-installed librtmp1:armel 2.4+20151223.gitfa8646d.1-1+b1
2019-10-23 16:40:47 status unpacked librtmp1:armel 2.4+20151223.gitfa8646d.1-1+b1
2019-10-23 16:40:47 status unpacked librtmp1:armel 2.4+20151223.gitfa8646d.1-1+b1
2019-10-23 16:40:47 install libssh2-1:armel <none> 1.7.0-1+deb9u1
2019-10-23 16:40:47 status half-installed libssh2-1:armel 1.7.0-1+deb9u1
2019-10-23 16:40:47 status unpacked libssh2-1:armel 1.7.0-1+deb9u1
2019-10-23 16:40:47 status unpacked libssh2-1:armel 1.7.0-1+deb9u1
2019-10-23 16:40:47 install libcurl3:armel <none> 7.52.1-5+deb9u9
2019-10-23 16:40:47 status half-installed libcurl3:armel 7.52.1-5+deb9u9
2019-10-23 16:40:47 status unpacked libcurl3:armel 7.52.1-5+deb9u9
2019-10-23 16:40:47 status unpacked libcurl3:armel 7.52.1-5+deb9u9
2019-10-23 16:40:47 install curl:armel <none> 7.52.1-5+deb9u9
2019-10-23 16:40:47 status half-installed curl:armel 7.52.1-5+deb9u9
2019-10-23 16:40:48 status unpacked curl:armel 7.52.1-5+deb9u9
2019-10-23 16:40:48 status unpacked curl:armel 7.52.1-5+deb9u9
2019-10-23 16:40:48 install devio:armel <none> 1.2-1.2+b1
2019-10-23 16:40:48 status half-installed devio:armel 1.2-1.2+b1
2019-10-23 16:40:48 status unpacked devio:armel 1.2-1.2+b1
